-1097,-2511,-10179.0,-1074
-1099,-2514,-10200.0,-1077
-1090,-2512,-10217.0,-1079
-1091,-2512,-10242.0,-1080
-1094,-2520,-10262.0,-1081
-1095,-2525,-10279.0,-1082
-1097,-2520,-10294.0,-1083
-1099,-2528,-10299.0,-1085
-1100,-2533,-10314.0,-1086
-1101,-2536,-10313.0,-1087
-1101,-2541,-10323.0,-1090
-1104,-2544,-10330.0,-1089
-1087,-2552,-10345.0,-1091
-1089,-2555,-10375.0,-1093
-1082,-2560,-10387.0,-1091
-1085,-2565,-10404.0,-1092
-1087,-2568,-10393.0,-1092
-1089,-2566,-10415.0,-1090
-1092,-2569,-10442.0,-1092
-1095,-2572,-10452.0,-1095
-1096,-2577,-10482.0,-1094
-1088,-2585,-10482.0,-1097
-1090,-2584,-10489.0,-1100
-1093,-2589,-10499.0,-1103
-1094,-2594,-10509.0,-1106
-1095,-2587,-10523.0,-1098
-1098,-2592,-10528.0,-1096
-1100,-2595,-10533.0,-1097
-1101,-2603,-10533.0,-1093
-1102,-2611,-10543.0,-1095
-1103,-2616,-10570.0,-1097
-1105,-2614,-10574.0,-1098
-1108,-2619,-10571.0,-1099
-1110,-2624,-10576.0,-1102
-1109,-2632,-10576.0,-1103
-1111,-2630,-10603.0,-1104
-1114,-2633,-10628.0,-1106
-1117,-2628,-10648.0,-1107
-1119,-2626,-10650.0,-1108
-1122,-2619,-10650.0,-1110
-1123,-2627,-10659.0,-1108
-1126,-2632,-10669.0,-1111
-1128,-2634,-10684.0,-1112
-1125,-2639,-10694.0,-1115
-1128,-2644,-10704.0,-1117
-1130,-2647,-10724.0,-1109
-1131,-2652,-10726.0,-1111
-1134,-2655,-10736.0,-1114
-1135,-2660,-10753.0,-1114
-1137,-2658,-10775.0,-1116
-1140,-2663,-10799.0,-1118
-1141,-2671,-10809.0,-1120
-1143,-2671,-10804.0,-1121
-1145,-2674,-10814.0,-1123
-1148,-2677,-10829.0,-1126
-1149,-2680,-10846.0,-1129
-1152,-2675,-10853.0,-1130
-1134,-2680,-10843.0,-1131
-1135,-2688,-10863.0,-1133
-1128,-2693,-10880.0,-1135
-1130,-2698,-10897.0,-1137
-1132,-2706,-10902.0,-1140
-1133,-2703,-10909.0,-1142
-1135,-2698,-10921.0,-1140
-1137,-2706,-10926.0,-1143
-1140,-2709,-10933.0,-1146
-1141,-2712,-10943.0,-1149
-1144,-2715,-10962.0,-1151
-1147,-2723,-10977.0,-1152
-1148,-2728,-10984.0,-1154
-1150,-2733,-10994.0,-1156
-1151,-2726,-10993.0,-1158
-1147,-2731,-11020.0,-1161
-1148,-2734,-11030.0,-1163
-1150,-2742,-11052.0,-1166
-1152,-2742,-11062.0,-1169
-1153,-2747,-11084.0,-1172
-1144,-2752,-11091.0,-1173
-1147,-2757,-11108.0,-1174
-1145,-2757,-11112.0,-1177
-1147,-2765,-11112.0,-1178
-1150,-2749,-11112.0,-1181
-1151,-2754,-11122.0,-1183
-1148,-2762,-11142.0,-1180
-1141,-2765,-11159.0,-1177
-1143,-2770,-11176.0,-1180
-1146,-2775,-11186.0,-1181
-1148,-2777,-11205.0,-1182
-1149,-2775,-11225.0,-1185
-1150,-2778,-11230.0,-1187
-1143,-2781,-11237.0,-1188
-1146,-2774,-11251.0,-1190
-1147,-2779,-11268.0,-1193
-1148,-2784,-11275.0,-1195
-1151,-2783,-11282.0,-1196
-1153,-2783,-11289.0,-1197
-1154,-2783,-11309.0,-1198
-1157,-2783,-11319.0,-1201
-1159,-2788,-11336.0,-1201
-1162,-2783,-11346.0,-1203
-1163,-2791,-11361.0,-1206
-1165,-2794,-11368.0,-1208
-1166,-2802,-11384.0,-1209
-1169,-2810,-11389.0,-1211
-1172,-2815,-11396.0,-1214
-1173,-2820,-11411.0,-1217
-1174,-2825,-11411.0,-1220
-1177,-2830,-11418.0,-1216
